SurfacePositionX,SurfacePositionY,SurfacePositionZ,HitPositionX,HitPositionY,HitPositionZ,PointOfClosestApproachX,PointOfClosestApproachY,PointOfClosestApproachZ,HitDirectionX,HitDirectionY,HitDirectionZ,eventID,volumeID
9.09495e-13,-44.85,77.6825,111.946,-38.9367,75.7479,112.933,-40.2834,79.3771,0.247095,-0.337121,0.908456,41,7
-3.19792e-13,-777.4,-3000,-39.1927,-789.906,-2996.72,-39.1927,-789.906,-2996.72,-0.00610535,0.253801,0.967237,42,83
-3.15705e-13,-792.35,-2974.11,-39.3049,-785.246,-2978.96,-39.3226,-784.512,-2976.16,-0.00611219,0.253782,0.967242,42,83
-3.1345e-13,-777.4,-2948.21,-39.4543,-779.043,-2955.32,-39.4988,-777.193,-2948.27,-0.0061155,0.253756,0.967249,42,83
-3.11194e-13,-762.45,-2922.32,-39.6815,-769.597,-2919.31,-39.6749,-769.875,-2920.37,-0.00609633,0.253724,0.967258,42,83
-2.7537e-13,-687.7,-2592.42,-41.7265,-684.095,-2593.36,-41.7265,-684.095,-2593.36,-0.00607403,0.253716,0.96726,42,83
-2.73114e-13,-672.75,-2566.52,-41.9018,-676.777,-2565.47,-41.9018,-676.777,-2565.47,-0.00608897,0.253733,0.967255,42,83
-2.70859e-13,-657.8,-2540.63,-42.0643,-670.01,-2539.67,-42.0775,-669.459,-2537.57,-0.00610111,0.25377,0.967245,42,83
-2.66772e-13,-672.75,-2514.74,-42.2073,-664.065,-2517.01,-42.2073,-664.065,-2517.01,-0.00611162,0.253793,0.967239,42,83
0,0,0,-58.689,-4.25272,2.48209,-58.6804,-4.58807,1.2011,-0.00647627,0.253248,0.96738,42,82
2.2557e-15,14.95,25.8942,-58.8848,3.40498,31.7346,-58.8672,2.71453,29.097,-0.00646626,0.253226,0.967386,42,82
6.34224e-15,0,51.7883,-59.0067,8.16949,49.9354,-59.0049,8.09951,49.668,-0.0064818,0.25324,0.967382,42,82
8.59794e-15,14.95,77.6825,-59.1995,15.6955,78.6851,-59.1919,15.4021,77.5641,-0.00649274,0.253236,0.967383,42,82
4.44219e-14,89.7,407.582,-61.3834,101.016,404.62,-61.3834,101.016,404.62,-0.00648316,0.253229,0.967385,42,82
4.66776e-14,104.65,433.477,-61.5333,106.876,427.005,-61.5702,108.318,432.516,-0.00647676,0.253243,0.967381,42,82
4.89333e-14,119.6,459.371,-61.7953,117.123,466.15,-61.7569,115.621,460.412,-0.00646858,0.253257,0.967377,42,82
5.1189e-14,134.55,485.265,-61.9435,122.924,488.308,-61.9435,122.924,488.308,-0.00647958,0.253234,0.967383,42,82
3.19792e-13,777.4,3000,-78.6648,779.738,2997.51,-78.6765,780.199,2999.27,-0.00645299,0.253703,0.967261,42,89
3.22048e-13,792.35,3025.89,-78.8625,787.516,3027.16,-78.8625,787.516,3027.16,-0.00644501,0.253696,0.967262,42,89
3.24303e-13,807.3,3051.79,-79.0479,794.833,3055.06,-79.0479,794.833,3055.06,-0.00641876,0.253705,0.96726,42,89
3.2839e-13,792.35,3077.68,-79.184,800.225,3075.62,-79.184,800.225,3075.62,-0.00639651,0.253724,0.967255,42,89
3.62383e-13,897,3407.58,-81.4045,888.318,3411.43,-81.3948,887.933,3409.96,-0.00638881,0.25374,0.967251,42,89
3.6647e-13,882.05,3433.48,-81.5306,893.326,3430.52,-81.5306,893.326,3430.52,-0.00638717,0.253729,0.967254,42,89
3.68725e-13,897,3459.37,-81.7146,900.644,3458.41,-81.7146,900.644,3458.41,-0.00637171,0.253762,0.967246,42,89
3.70981e-13,911.95,3485.26,-81.8983,907.962,3486.31,-81.8983,907.962,3486.31,-0.00637558,0.253746,0.96725,42,89
0,0,0,695.71,2.55586,3.12593,695.308,1.14362,-0.451466,0.104023,0.3652,0.925099,43,67
0,14.95,25.8942,698.401,12.0033,27.0574,698.401,12.0033,27.0574,0.104041,0.365203,0.925096,43,67
0,29.9,51.7883,701.495,22.8635,54.5664,701.495,22.8635,54.5663,0.10405,0.365222,0.925087,43,67
0,44.85,77.6825,704.589,33.7236,82.0749,704.589,33.7236,82.075,0.104065,0.365207,0.925091,43,67
-4.54747e-13,149.5,407.582,740.862,161.01,404.502,740.719,160.511,403.236,0.104081,0.365206,0.92509,43,67
-4.54747e-13,164.45,433.477,743.818,171.384,430.777,743.814,171.371,430.744,0.10408,0.365216,0.925086,43,67
0,179.4,459.371,747.534,184.427,463.815,746.908,182.231,458.253,0.104034,0.365211,0.925093,43,67
-4.54747e-13,194.35,485.265,750.12,193.506,486.813,750.002,193.091,485.762,0.104035,0.365229,0.925086,43,67
-4.54747e-13,1331.05,3407.58,1078.63,1343.8,3402.93,1078.59,1343.67,3402.6,0.104158,0.364931,0.92519,43,68
-4.54747e-13,1360.95,3407.58,1079.74,1347.7,3412.81,1079.74,1347.7,3412.81,0.104168,0.364958,0.925178,43,68
-1.36424e-12,1346,3433.48,1081.69,1354.53,3430.11,1081.69,1354.53,3430.11,0.10421,0.365023,0.925148,43,68
-4.54747e-13,1360.95,3459.37,1084.79,1365.38,3457.62,1084.79,1365.38,3457.62,0.104191,0.365035,0.925145,43,68
-1.36424e-12,1375.9,3485.26,1088.47,1378.28,3490.33,1087.89,1376.23,3485.13,0.10418,0.365047,0.925142,43,68
4.54747e-13,2377.55,6000,1372.06,2371.37,6007.61,1371.55,2369.6,6003.14,0.104425,0.365504,0.924934,43,75
-4.54747e-13,2392.5,6025.89,1374.66,2380.47,6030.65,1374.66,2380.47,6030.65,0.1044,0.365516,0.924932,43,75
4.54747e-13,2377.55,6051.79,1376.61,2387.3,6047.94,1376.61,2387.3,6047.94,0.10441,0.36549,0.924941,43,75
-4.54747e-13,2392.5,6077.68,1379.71,2398.17,6075.44,1379.71,2398.17,6075.44,0.104398,0.365491,0.924942,43,75
4.54747e-13,2527.05,6407.58,1417.11,2529.09,6406.78,1417.11,2529.09,6406.78,0.104412,0.365472,0.924948,43,75
-4.54747e-13,2542,6433.48,1420.29,2540.23,6434.95,1420.22,2539.96,6434.28,0.104427,0.365489,0.924939,43,75
4.54747e-13,2556.95,6459.37,1423.32,2550.83,6461.79,1423.32,2550.83,6461.79,0.104431,0.365477,0.924944,43,75
-4.54747e-13,2571.9,6485.26,1426.43,2561.7,6489.3,1426.43,2561.7,6489.3,0.104417,0.365489,0.92494,43,75
1.81899e-12,418.6,-355.794,859.622,409.646,-357.455,859.69,409.609,-357.222,0.275204,-0.150797,0.949486,44,98
2.27374e-12,403.65,-329.9,865.01,401.799,-331.438,865.075,401.533,-330.835,0.0988632,-0.402117,0.910235,44,98
0,89.7,0,1069.57,86.1586,-6.00362,1069.42,86.5606,-6.20694,0.305325,-0.849739,0.429791,44,98
0,59.8,0,1079.76,58.5796,0.071731,1079.27,59.8005,0.0103105,0.370133,-0.927806,0.0466761,44,98
0,29.9,0,1091.03,29.9659,1.5387,1091.02,29.9772,1.53813,0.191561,-0.980247,0.0491971,44,98
0,0,0,1104.32,9.71866,-6.2617,1104.81,9.3844,-6.72795,0.649322,-0.44312,-0.618082,44,98
1.81899e-12,29.9,-407.582,-346.015,33.6254,-406.126,-345.538,33.7551,-407.028,-0.463987,-0.126204,0.876806,45,21
1.81899e-12,44.85,-381.688,-358.339,30.4483,-382.998,-358.391,30.44,-382.899,-0.466979,-0.0740406,0.881163,45,21
1.36424e-12,29.9,-355.794,-371.859,28.4406,-355.9,-371.858,28.4407,-355.902,-0.43954,-0.0661876,0.895781,45,21
1.81899e-12,14.95,-329.9,-383.073,26.7416,-332.364,-384.538,26.4751,-328.99,-0.397369,-0.0722708,0.914809,45,21
0,0,0,-518.838,-10.0301,-2.7896,-519.394,-10.2204,-1.36715,-0.361357,-0.123627,0.924196,45,21
9.09495e-13,-14.95,25.8942,-529.578,-13.4539,26.0593,-529.578,-13.4537,26.0579,-0.340153,-0.102309,0.934788,45,21
0,-29.9,51.7883,-539.716,-16.8571,53.8006,-539.709,-16.8543,53.7816,-0.340802,-0.141999,0.929349,45,21
9.09495e-13,-14.95,77.6825,-547.479,-20.7457,76.6634,-547.48,-20.746,76.6656,-0.304474,-0.164595,0.938192,45,21
0,0,0,396.022,2.57664,2.53517,395.826,1.63889,-0.505448,0.0614787,0.294155,0.953778,48,19
0,14.95,25.8942,397.622,10.2301,27.3499,397.622,10.2301,27.3499,0.0614796,0.294177,0.953772,48,19
-4.54747e-13,29.9,51.7883,399.417,18.8215,55.2053,399.417,18.8215,55.2054,0.0614873,0.294181,0.95377,48,19
-4.54747e-13,14.95,77.6825,400.67,24.8159,74.6392,400.67,24.8159,74.6392,0.0615165,0.294202,0.953762,48,19
0,119.6,407.582,421.631,125.038,399.532,422.006,126.834,405.351,0.0615229,0.294241,0.953749,48,19
0,134.55,433.477,423.356,133.291,426.282,423.803,135.427,433.206,0.0614948,0.294231,0.953754,48,19
0,149.5,459.371,425.599,144.02,461.061,425.599,144.02,461.061,0.0615004,0.294228,0.953755,48,19
0,164.45,485.265,427.395,152.614,488.917,427.395,152.614,488.917,0.0614931,0.294251,0.953748,48,19
0,926.9,3000,590.116,926.721,3000.06,590.116,926.721,3000.06,0.0620314,0.293912,0.953818,48,21
0,941.85,3025.89,591.928,935.305,3027.91,591.928,935.305,3027.91,0.0620411,0.2939,0.95382,48,21
-4.54747e-13,956.8,3051.79,593.74,943.888,3055.77,593.74,943.888,3055.77,0.0620739,0.293886,0.953823,48,21
0,941.85,3077.68,595.196,950.785,3078.15,595.005,949.879,3075.21,0.0620655,0.293937,0.953808,48,21
-9.09495e-13,1046.5,3407.58,616.13,1049.92,3399.82,616.529,1051.8,3405.95,0.0620623,0.29393,0.95381,48,21
0,1061.45,3433.48,618.341,1060.39,3433.8,618.341,1060.39,3433.8,0.0620546,0.293941,0.953807,48,21
-9.09495e-13,1076.4,3459.37,620.238,1069.37,3462.96,620.154,1068.97,3461.66,0.0620878,0.29394,0.953805,48,21
0,1061.45,3485.26,621.419,1074.96,3481.1,621.419,1074.96,3481.1,0.0620893,0.29392,0.953811,48,21
0,1091.35,3485.26,621.992,1077.68,3489.9,621.967,1077.56,3489.52,0.0620969,0.293902,0.953816,48,21
-9.09495e-13,1839.35,6000,785.443,1848.36,5997.23,785.443,1848.36,5997.23,0.06224,0.293216,0.954018,48,27
0,1854.3,6025.89,787.26,1856.92,6025.09,787.26,1856.92,6025.09,0.0622391,0.293198,0.954024,48,27
-9.09495e-13,1869.25,6051.79,789.078,1865.49,6052.94,789.078,1865.49,6052.94,0.0622546,0.293205,0.95402,48,27
0,1884.2,6077.68,790.896,1874.05,6080.8,790.896,1874.05,6080.8,0.0622602,0.293227,0.954013,48,27
-9.09495e-13,1988.85,6407.58,812.488,1975.73,6411.62,812.488,1975.73,6411.62,0.0622093,0.293204,0.954024,48,27
0,1973.9,6433.48,813.757,1981.71,6431.08,813.757,1981.71,6431.08,0.0622117,0.29321,0.954022,48,27
-9.09495e-13,1988.85,6459.37,815.619,1990.48,6459.63,815.573,1990.27,6458.93,0.0622332,0.293211,0.95402,48,27
0,2003.8,6485.26,817.648,2000.05,6490.74,817.391,1998.83,6486.79,0.0622371,0.293207,0.954021,48,27
0,0,0,-28.0328,12.1795,-2.59996,-27.2385,11.881,-3.58817,-0.609798,0.229137,0.758711,49,52
0,14.95,25.8942,-35.4413,9.72124,15.8971,-35.1658,8.77399,16.5213,0.235982,-0.811439,0.534677,49,52
0,14.95,25.8942,-25.1587,7.92753,32.3904,-23.5523,7.78489,26.0555,-0.245739,0.0218199,0.96909,49,52
0,0,0,-1197.35,3.6992,5.12009,-1196.47,-0.644572,0.622532,-0.138229,0.688033,0.712392,50,70
0,14.95,25.8942,-1201.17,22.7475,24.8429,-1200.52,19.5097,21.4904,-0.138225,0.688032,0.712394,50,70
4.54747e-13,29.9,51.7883,-1204.57,39.664,42.3582,-1204.57,39.664,42.3582,-0.138235,0.688033,0.712391,50,70
4.54747e-13,59.8,51.7883,-1207.4,53.7356,56.9281,-1207.47,54.094,57.2992,-0.138214,0.68803,0.712399,50,70
0,74.75,77.6825,-1211.52,74.2482,78.1671,-1211.52,74.2482,78.1671,-0.138239,0.688031,0.712392,50,70
-4.54747e-13,388.7,407.582,-1275.1,390.593,405.755,-1275.1,390.593,405.755,-0.138268,0.687983,0.712434,50,70
-4.54747e-13,403.65,433.477,-1278.48,407.424,423.184,-1279.15,410.746,426.624,-0.138277,0.687976,0.712438,50,70
-4.54747e-13,433.55,433.477,-1282.05,425.174,441.565,-1282.05,425.174,441.565,-0.138275,0.68797,0.712444,50,70
0,448.5,459.371,-1286.1,445.327,462.435,-1286.1,445.327,462.435,-0.138278,0.687967,0.712447,50,70
-4.54747e-13,463.45,485.265,-1290.33,466.352,484.209,-1290.15,465.48,483.305,-0.138282,0.687963,0.71245,50,70
-9.09495e-13,2885.85,3000,-1777.99,2892.69,2996.49,-1777.68,2891.15,2994.89,-0.138227,0.687869,0.712551,50,71
-9.09495e-13,2915.75,3000,-1780.62,2905.78,3010.05,-1780.58,2905.57,3009.83,-0.138222,0.687834,0.712587,50,71
-1.36424e-12,2900.8,3025.89,-1781.73,2911.3,3015.76,-1781.73,2911.3,3015.76,-0.138026,0.687788,0.712669,50,71
-1.36424e-12,2930.7,3025.89,-1784.63,2925.72,3030.7,-1784.63,2925.72,3030.7,-0.137998,0.6878,0.712662,50,71
-9.09495e-13,2945.65,3051.79,-1788.45,2944.78,3050.46,-1788.67,2945.86,3051.58,-0.137995,0.687813,0.712651,50,71
-1.36424e-12,2960.6,3077.68,-1792.55,2965.21,3071.62,-1792.71,2966.01,3072.46,-0.13801,0.687806,0.712654,50,71
-1.36424e-12,2990.5,3077.68,-1795.6,2980.43,3087.4,-1795.6,2980.43,3087.4,-0.137995,0.687796,0.712667,50,71
0,3274.55,3407.58,-1856.16,3282.26,3400.14,-1856.16,3282.26,3400.14,-0.138006,0.687793,0.712668,50,71
0,3304.45,3407.58,-1859.05,3296.68,3415.09,-1859.05,3296.68,3415.09,-0.138003,0.687777,0.712684,50,71
-9.09495e-13,3319.4,3433.48,-1863.1,3316.82,3435.96,-1863.1,3316.82,3435.96,-0.137992,0.687771,0.712692,50,71
0,3334.35,3459.37,-1867.14,3336.97,3456.84,-1867.14,3336.97,3456.84,-0.137997,0.687768,0.712694,50,71
-9.09495e-13,3349.3,3485.26,-1871.18,3357.12,3477.72,-1871.18,3357.12,3477.72,-0.137993,0.68776,0.712702,50,71
-9.09495e-13,3379.2,3485.26,-1874.74,3374.87,3496.11,-1874.07,3371.54,3492.66,-0.137986,0.687759,0.712705,50,71
9.09495e-13,5801.6,6000,-2360.8,5796.64,6004.78,-2360.8,5796.64,6004.78,-0.13821,0.68772,0.712699,50,81
0,5816.55,6025.89,-2364.85,5816.79,6025.66,-2364.85,5816.79,6025.66,-0.138209,0.687717,0.712702,50,81
9.09495e-13,5831.5,6051.79,-2368.9,5836.94,6046.54,-2368.9,5836.94,6046.54,-0.138199,0.687716,0.712704,50,81
-4.54747e-13,-2138.35,-3407.58,-18.4412,-2140.49,-3405.93,-18.4406,-2140.63,-3406.15,-0.00265411,0.531966,0.846762,53,55
0,-2123.4,-3381.69,-18.5268,-2123.32,-3378.59,-18.5198,-2124.74,-3380.85,-0.00264678,0.531962,0.846764,53,55
-4.54747e-13,-2108.45,-3355.79,-18.5985,-2108.84,-3355.55,-18.5985,-2108.84,-3355.55,-0.00262484,0.531983,0.846751,53,55
-4.54747e-13,-2093.5,-3329.9,-18.6774,-2092.94,-3330.25,-18.6774,-2092.94,-3330.25,-0.00265234,0.531988,0.846747,53,55
-9.09495e-13,-1899.15,-3000,-19.6972,-1889.33,-3006.17,-19.6972,-1889.33,-3006.17,-0.00266625,0.532004,0.846738,53,55
-9.09495e-13,-1869.25,-3000,-19.7396,-1880.87,-2992.7,-19.7396,-1880.87,-2992.7,-0.00265321,0.532026,0.846724,53,55
-9.09495e-13,-1884.2,-2974.11,-19.7766,-1873.44,-2980.87,-19.7766,-1873.44,-2980.87,-0.00264011,0.53203,0.846721,53,55
-9.09495e-13,-1854.3,-2974.11,-19.8117,-1866.38,-2969.64,-19.8188,-1864.97,-2967.4,-0.00267044,0.532037,0.846717,53,55
-4.54747e-13,-1869.25,-2948.21,-19.8561,-1857.54,-2955.57,-19.8561,-1857.54,-2955.57,-0.00265963,0.532047,0.846711,53,55
-4.54747e-13,-1839.35,-2948.21,-19.8903,-1850.71,-2944.7,-19.8984,-1849.08,-2942.1,-0.00266307,0.532046,0.846711,53,55
-9.09495e-13,-1824.4,-2922.32,-19.9779,-1833.18,-2916.8,-19.9779,-1833.18,-2916.8,-0.00265156,0.532031,0.84672,53,55
-4.54747e-13,-209.3,-355.794,-28.05,-219.572,-349.338,-28.05,-219.572,-349.338,-0.00267819,0.53213,0.846659,53,3
-9.09495e-13,-224.25,-329.9,-28.0876,-212.139,-337.513,-28.0876,-212.139,-337.513,-0.0027222,0.532188,0.846622,53,3
-9.09495e-13,-194.35,-329.9,-28.1311,-203.67,-324.041,-28.1311,-203.67,-324.041,-0.00273306,0.532193,0.846618,53,3
0,0,0,-29.1747,0.0218198,-0.013716,-29.1747,0.0218198,-0.013716,-0.00271549,0.532187,0.846622,53,3
-9.09495e-13,14.95,25.8942,-29.256,15.9229,25.2826,-29.256,15.9229,25.2826,-0.00272338,0.532176,0.84663,53,3
0,29.9,51.7883,-29.352,34.5988,54.9934,-29.3377,31.8239,50.579,-0.00274867,0.532187,0.846623,53,3
-9.09495e-13,44.85,77.6825,-29.4064,45.2415,71.9208,-29.419,47.727,75.8733,-0.00270236,0.532332,0.846532,53,3
0,1614.6,2592.42,-37.7083,1626.22,2585.11,-37.7083,1626.22,2585.11,-0.00306496,0.532676,0.846314,53,66
0,1644.5,2592.42,-37.7644,1635.96,2600.59,-37.7572,1634.7,2598.58,-0.0030662,0.532653,0.846328,53,66
-9.09495e-13,1659.45,2618.31,-37.8513,1651.11,2624.66,-37.8485,1650.62,2623.87,-0.00304744,0.532634,0.84634,53,66
0,1674.4,2644.21,-37.9393,1666.53,2649.16,-37.9393,1666.53,2649.16,-0.00303342,0.532659,0.846324,53,66
0,0,0,-615.176,9.63728,-6.57998,-615.018,8.00752,-8.17613,-0.0691341,0.712725,0.698028,54,120
0,29.9,0,-616.499,23.2688,6.77066,-616.499,23.2688,6.77067,-0.0691598,0.712715,0.698036,54,120
4.54747e-13,44.85,25.8942,-618.576,44.6678,27.7288,-618.496,43.8437,26.9217,-0.0691752,0.712719,0.698031,54,120
0,59.8,51.7883,-620.493,64.4185,47.0727,-620.493,64.4185,47.0727,-0.069181,0.712712,0.698037,54,120
0,89.7,51.7883,-621.974,79.6794,62.0194,-621.974,79.6794,62.0194,-0.0691752,0.712707,0.698043,54,120
4.54747e-13,104.65,77.6825,-623.963,100.177,82.0952,-623.971,100.254,82.1709,-0.0691648,0.7127,0.698051,54,120
4.54747e-13,418.6,407.582,-655.527,425.403,400.637,-655.527,425.403,400.637,-0.0691602,0.712707,0.698045,54,120
4.54747e-13,448.5,407.582,-656.887,439.417,414.363,-657.008,440.664,415.584,-0.0691486,0.712709,0.698043,54,120
4.54747e-13,463.45,433.477,-658.751,458.63,433.181,-659.004,461.238,435.735,-0.0691377,0.712688,0.698066,54,120
4.54747e-13,478.4,459.371,-660.957,481.368,455.453,-661,481.812,455.887,-0.0691336,0.712683,0.698071,54,120
4.54747e-13,493.35,485.265,-662.996,502.386,476.04,-662.996,502.386,476.04,-0.0691043,0.712685,0.698072,54,120
4.54747e-13,523.25,485.265,-664.417,517.041,490.393,-664.476,517.646,490.986,-0.0691307,0.71269,0.698064,54,120
4.54747e-13,3065.25,3000,-912.365,3071.28,2993.84,-912.365,3071.29,2993.84,-0.0689824,0.712405,0.69837,54,121
4.54747e-13,3095.15,3000,-913.914,3087.28,3009.52,-913.841,3086.53,3008.79,-0.0689803,0.712401,0.698374,54,121
9.09495e-13,3110.1,3025.89,-915.833,3107.1,3028.95,-915.833,3107.1,3028.95,-0.0689994,0.712403,0.69837,54,121
0,3125.05,3051.79,-917.825,3127.67,3049.12,-917.825,3127.67,3049.12,-0.0690112,0.712397,0.698375,54,121
4.54747e-13,3140,3077.68,-919.818,3148.24,3069.28,-919.818,3148.24,3069.28,-0.0690307,0.712412,0.698358,54,121
4.54747e-13,3169.9,3077.68,-921.295,3163.49,3084.23,-921.295,3163.49,3084.23,-0.0690272,0.712413,0.698358,54,121
4.54747e-13,6145.95,6000,-1211.41,6141.37,6002.09,-1211.54,6142.66,6003.36,-0.0697525,0.712423,0.698275,54,132
1.36424e-12,6160.9,6025.89,-1213.55,6163.23,6023.52,-1213.55,6163.23,6023.52,-0.0697429,0.712434,0.698265,54,132
4.54747e-13,6175.85,6051.79,-1215.56,6183.8,6043.68,-1215.56,6183.8,6043.68,-0.0697335,0.712431,0.698269,54,132
4.54747e-13,6205.75,6051.79,-1217.06,6199.05,6058.63,-1217.06,6199.05,6058.63,-0.0697559,0.712424,0.698274,54,132
1.36424e-12,6220.7,6077.68,-1219.07,6219.62,6078.79,-1219.07,6219.62,6078.79,-0.0697385,0.712429,0.69827,54,132
4.54747e-13,6534.65,6407.58,-1250.89,6544.66,6397.37,-1250.89,6544.66,6397.37,-0.0697441,0.712421,0.698278,54,132
4.54747e-13,6564.55,6407.58,-1252.35,6559.54,6411.96,-1252.38,6559.91,6412.32,-0.069737,0.712432,0.698268,54,132
1.36424e-12,6579.5,6433.48,-1254.39,6580.48,6432.48,-1254.39,6580.48,6432.48,-0.0697266,0.712429,0.698271,54,132
4.54747e-13,6594.45,6459.37,-1256.41,6601.05,6452.64,-1256.41,6601.05,6452.64,-0.0697284,0.712416,0.698285,54,132
4.54747e-13,6624.35,6459.37,-1258.02,6617.53,6468.8,-1257.9,6616.3,6467.59,-0.0697246,0.712436,0.698265,54,132
1.36424e-12,6639.3,6485.26,-1260.35,6641.28,6492.08,-1259.91,6636.87,6487.75,-0.0697433,0.712426,0.698273,54,132
0,0,0,-2116.91,-0.630176,-1.27284,-2117.22,-0.356815,0.0725017,-0.220248,0.194233,0.95591,55,4
4.54747e-13,14.95,25.8942,-2123.63,5.28903,27.8573,-2123.63,5.28904,27.8573,-0.220208,0.194249,0.955916,55,4
-4.54747e-13,0,51.7883,-2129.57,10.5342,53.6691,-2128.68,9.74942,49.8071,-0.220201,0.194254,0.955917,55,4
0,14.95,77.6825,-2135.08,15.396,77.5918,-2135.08,15.396,77.5918,-0.220129,0.194288,0.955926,55,4
-4.54747e-13,89.7,407.582,-2212.07,83.3555,411.97,-2211.38,82.7509,408.995,-0.220088,0.194268,0.95594,55,4
-4.54747e-13,74.75,433.477,-2216.44,87.2115,430.944,-2216.44,87.2115,430.944,-0.22011,0.194268,0.955935,55,4
-4.54747e-13,89.7,459.371,-2222.5,92.5635,457.276,-2222.83,92.8589,458.729,-0.220097,0.194316,0.955928,55,4
-4.54747e-13,598,3000,-2807.44,609.04,2997.75,-2807.44,609.04,2997.75,-0.220214,0.194544,0.955855,55,9
4.54747e-13,612.95,3025.89,-2813.84,614.695,3025.54,-2813.84,614.695,3025.54,-0.22025,0.194515,0.955852,55,9
-4.54747e-13,627.9,3051.79,-2820.25,620.349,3053.32,-2820.25,620.349,3053.32,-0.220206,0.194505,0.955865,55,9
4.54747e-13,612.95,3077.68,-2825.3,624.814,3075.27,-2825.3,624.814,3075.27,-0.220222,0.194499,0.955862,55,9
-4.54747e-13,687.7,3407.58,-2901.65,692.236,3406.66,-2901.65,692.236,3406.66,-0.220232,0.194467,0.955866,55,9
-4.54747e-13,702.65,3433.48,-2908.06,697.889,3434.45,-2908.06,697.889,3434.45,-0.220237,0.194494,0.95586,55,9
-4.54747e-13,717.6,3459.37,-2914.46,703.543,3462.23,-2914.46,703.543,3462.23,-0.220251,0.194524,0.95585,55,9
4.54747e-13,702.65,3485.26,-2919.99,708.427,3486.24,-2919.51,708.008,3484.17,-0.220242,0.194489,0.95586,55,9
0,0,0,-563.943,-3.41733,2.36435,-563.943,-3.41734,2.36435,-0.0748709,0.567369,0.820053,56,118
4.54747e-13,14.95,25.8942,-565.773,10.4494,22.4066,-566.181,13.5382,26.871,-0.0748722,0.567376,0.820048,56,118
0,29.9,51.7883,-568.042,27.6423,47.2559,-568.418,30.4939,51.3774,-0.0748708,0.567386,0.820041,56,118
4.54747e-13,44.85,77.6825,-570.656,47.4499,75.8836,-570.656,47.4499,75.8836,-0.0748774,0.567389,0.820038,56,118
9.09495e-13,269.1,407.582,-600.261,271.804,400.147,-600.605,274.407,403.91,-0.0748837,0.567383,0.820042,56,118
9.09495e-13,284.05,433.477,-602.843,291.364,428.416,-602.843,291.364,428.416,-0.074903,0.567408,0.820023,56,118
9.09495e-13,299,459.371,-605.083,308.32,452.922,-605.083,308.32,452.922,-0.0749822,0.567394,0.820026,56,118
9.09495e-13,328.9,459.371,-606.362,318.001,466.913,-606.362,318.001,466.913,-0.0749732,0.567409,0.820016,56,118
9.09495e-13,313.95,485.265,-607.323,325.276,477.428,-607.323,325.276,477.428,-0.0749748,0.567403,0.82002,56,118
9.09495e-13,343.85,485.265,-608.602,334.957,491.418,-608.602,334.957,491.418,-0.0749617,0.567395,0.820027,56,118
4.54747e-13,2078.55,3000,-838.1,2073.97,3003.17,-838.1,2073.97,3003.17,-0.075044,0.567784,0.81975,56,119
9.09495e-13,2093.5,3025.89,-840.343,2090.94,3027.67,-840.343,2090.94,3027.67,-0.0750305,0.567784,0.819751,56,119
0,2108.45,3051.79,-842.909,2110.36,3055.71,-842.585,2107.9,3052.17,-0.0750267,0.567796,0.819743,56,119
4.54747e-13,2123.4,3077.68,-844.899,2125.41,3077.45,-844.827,2124.87,3076.66,-0.0750302,0.567809,0.819734,56,119
-9.09495e-13,2347.65,3407.58,-874.838,2352.01,3404.56,-874.838,2352.01,3404.56,-0.0750189,0.567819,0.819728,56,119
0,2362.6,3433.48,-877.079,2368.97,3429.06,-877.079,2368.97,3429.06,-0.0750125,0.567831,0.81972,56,119
-9.09495e-13,2377.55,3459.37,-879.465,2387.03,3455.12,-879.321,2385.94,3453.56,-0.0750299,0.567834,0.819717,56,119
-9.09495e-13,2407.45,3459.37,-880.602,2395.64,3467.55,-880.602,2395.64,3467.55,-0.0750044,0.567816,0.819731,56,119
0,2392.5,3485.26,-881.563,2402.91,3478.05,-881.563,2402.91,3478.05,-0.0749768,0.567842,0.819715,56,119
0,2422.4,3485.26,-882.843,2412.61,3492.05,-882.843,2412.61,3492.05,-0.074987,0.567849,0.81971,56,119
0,4157.1,6000,-1111.43,4147.14,5999.54,-1111.88,4150.58,6004.51,-0.0748896,0.567506,0.819956,56,128
9.09495e-13,4172.05,6025.89,-1114.12,4167.54,6029.01,-1114.12,4167.54,6029.01,-0.0748712,0.567494,0.819967,56,128
0,4187,6051.79,-1116.36,4184.5,6053.52,-1116.36,4184.5,6053.52,-0.0748648,0.567393,0.820037,56,128
9.09495e-13,4201.95,6077.68,-1118.26,4198.89,6074.32,-1118.6,4201.46,6078.02,-0.0748673,0.567388,0.82004,56,128
0,4426.2,6407.58,-1148.02,4424.45,6400.32,-1148.54,4428.41,6406.05,-0.0748608,0.567384,0.820043,56,128
9.09495e-13,4441.15,6433.48,-1150.78,4445.37,6430.56,-1150.78,4445.37,6430.56,-0.0748645,0.567401,0.820032,56,128
0,4456.1,6459.37,-1153.19,4463.64,6456.96,-1153.01,4462.33,6455.06,-0.0748565,0.567414,0.820023,56,128
9.09495e-13,4471.05,6485.26,-1155.25,4479.28,6479.57,-1155.25,4479.28,6479.57,-0.0748467,0.567419,0.82002,56,128
9.09495e-13,4500.95,6485.26,-1156.53,4488.96,6493.56,-1156.53,4488.96,6493.56,-0.0748691,0.567392,0.820037,56,128
